Run,Iteration,Ratio,N_Variables,Accuracy,Kappa,Macro_F1
38,1,1.0,204,0.6745143581081081,0.6296002476648139,0.519960604937073
38,2,0.954357540733128,204,0.6829603040540541,0.6393197214721396,0.5321187029870704
38,3,0.9107983155541839,194,0.6805320945945946,0.6365458216873847,0.5287718714154814
38,4,0.8692272405361663,185,0.6696579391891891,0.6239033651081074,0.5240544699239221
38,5,0.8295535716163387,177,0.6663851351351351,0.620078701847306,0.517045427498497
38,6,0.7916907065141517,169,0.6614231418918919,0.614287468737134,0.49827251680508344
38,7,0.7555559956901182,161,0.6698163006756757,0.6239578121399671,0.5423713996465027
38,8,0.721070561932991,154,0.6594700168918919,0.6119904683338642,0.504371098059025
38,9,0.6881591281814239,147,0.6654349662162162,0.6189523777143787,0.5090925391675281
38,10,0.656749853204277,140,0.658519847972973,0.6108002541260775,0.5159537248161792
38,11,0.6267741747808766,133,0.6556165540540541,0.6075112889764206,0.5042167168450788
38,12,0.5981666600389132,127,0.6594700168918919,0.6118769793158687,0.5108349496991927
38,13,0.5708648626232861,122,0.6590477195945946,0.6112772535892474,0.5099823828652195
38,14,0.5448091863841141,116,0.6615815033783784,0.6142253887303885,0.5378021512051134
38,15,0.5199427552863595,111,0.6574641047297297,0.6094572574067385,0.5136802516672482
38,16,0.4962112892570966,106,0.6585726351351351,0.6105787199689037,0.5123736138040769
38,17,0.4735629856994175,101,0.6556165540540541,0.6072022759225782,0.5132881195497594
38,18,0.45194840641433354,96,0.6642736486486487,0.6171797321048906,0.5276497640981892
38,19,0.43132036968383947,92,0.6569890202702703,0.6087208925717451,0.5158055818856607
38,20,0.41163384727957264,87,0.6592588682432432,0.6113945523698869,0.5311819122882881
38,21,0.3928458661722489,83,0.6531883445945946,0.6044027993014849,0.5110815132310474
38,22,0.3749154147273229,80,0.6587837837837838,0.6108403477867881,0.5306644592424268
38,23,0.35780335318210865,76,0.6528188344594594,0.6039135732197944,0.49791852790716773
38,24,0.341472328208944,72,0.6538217905405406,0.6051241149971778,0.49811602751041667
38,25,0.3258866913779032,69,0.6579919763513513,0.6100661449665552,0.5101529487961594
38,26,0.3110124213410716,66,0.6595755912162162,0.6118711414737361,0.5209990996670477
38,27,0.29681704956852045,63,0.6697107263513513,0.6237290269656899,0.547434838658756
38,28,0.28326958947387604,60,0.6617398648648649,0.6146175846792057,0.5195718675808397
38,29,0.27034046877477114,57,0.6667546452702703,0.6204008107627476,0.5369099879535696
38,30,0.2580014649405315,55,0.6671769425675675,0.6209601419688358,0.5387094702029311
38,31,0.24622564358619,52,0.6683910472972973,0.6224420705968325,0.5343587009650451
38,32,0.23498729967834794,50,0.6694995777027027,0.6237472155653644,0.5447565789601911
38,33,0.22426190142454666,47,0.6636929898648649,0.6170700909680527,0.5123171097142898
38,34,0.21402603672366552,45,0.6707664695945946,0.6252007436340921,0.5439569892645213
38,35,0.20425736206045553,43,0.6615815033783784,0.6146343080272139,0.5098890063165994
38,36,0.19493455373265248,41,0.6583086993243243,0.6108475018887102,0.5013616072918983
38,37,0.18603726130420398,39,0.6734586148648649,0.6282799907770682,0.5558898487235244
38,38,0.17754606318300636,37,0.6680215371621622,0.6220392865165277,0.5419408978036384
38,39,0.16944242422618255,36,0.6602090371621622,0.6129264398677627,0.5242744136931516
38,40,0.1617086552803589,34,0.6662267736486487,0.6200156499751237,0.541613700082471
38,41,0.15432787456862446,32,0.6616342905405406,0.614708249990605,0.5216023174019864
38,42,0.14728397083988307,31,0.6642736486486487,0.6178172099799617,0.5311625266479811
38,43,0.14056156820016055,30,0.6643264358108109,0.617819371739301,0.5407633388961678
38,44,0.13414599254909704,28,0.6543496621621622,0.6062020170729893,0.5005527641897256
38,45,0.12802323954836076,27,0.670238597972973,0.6245558613785674,0.5489339750730607
38,46,0.1221799440520617,26,0.6672297297297297,0.6210594067739874,0.5341201634507714
38,47,0.11660335093243673,24,0.6324429898648649,0.5807870187652076,0.43364796860528343
38,48,0.1112812872371222,23,0.6322318412162162,0.5805327325289885,0.4349011483170383
38,49,0.10620213561723678,22,0.6271114864864865,0.5747233560514,0.4097810361705538
38,50,0.10135480896827219,21,0.6330764358108109,0.5815802537703536,0.435362663351499
38,51,0.09672872622843623,20,0.6157094594594594,0.5615517024137069,0.3930022580355043
38,52,0.09231378928161843,19,0.6011929898648649,0.544552194797301,0.3715156887919062
38,53,0.0881003609145615,18,0.5763302364864865,0.5147484132046798,0.34173249288038254
38,54,0.08407924378012192,17,0.5720016891891891,0.5098157904346992,0.3203009926519808
38,55,0.08024166032069831,17,0.5749049831081081,0.5131862996033336,0.33536599061500094
38,56,0.07657923360800463,16,0.5781777871621622,0.5169942734206481,0.34958414824155476
38,57,0.07308396905736299,15,0.5887880067567568,0.5295061112656252,0.37201283962766
38,58,0.06974823697660097,14,0.5796558277027027,0.5188534385393029,0.3460777048616007
38,59,0.06656475591146033,14,0.5881545608108109,0.5289245751358831,0.37006103848830996
38,60,0.0635265767511622,13,0.5820840371621622,0.5212643905068364,0.36010023493397
38,61,0.06062706755943346,12,0.5815561655405406,0.5205528097669258,0.3587316159427778
38,62,0.05785989909788212,12,0.5775971283783784,0.5161802154993447,0.35560716406334125
38,63,0.05521903101012169,11,0.5854096283783784,0.5246203390065209,0.36383584232726207
38,64,0.05269869863648607,11,0.5841955236486487,0.5233000447613742,0.36330860985590974
38,65,0.050293400430553095,10,0.5776499155405406,0.5156349829558391,0.35345467625506755
38,66,0.04799788595000907,10,0.5802892736486487,0.518762226636494,0.35602897768678055
38,67,0.045807144395639814,9,0.5901076858108109,0.530181221329987,0.3710622421963705
38,68,0.0437163936734301,9,0.587573902027027,0.5271156710601295,0.3690024017607917
38,69,0.04172106995589601,8,0.5783889358108109,0.5165065678562375,0.35337870358992124
38,70,0.03981681771986371,8,0.5754328547297297,0.5132732836428451,0.3336107030013986
38,71,0.03799948023894836,8,0.571948902027027,0.5091935540814168,0.34643377736990244
38,72,0.03626509050997986,7,0.5725295608108109,0.5101413287746349,0.3256416820552132
38,73,0.03460986259356866,7,0.5739548141891891,0.5117124109600311,0.32452415684527447
38,74,0.03303018334990966,7,0.573902027027027,0.5116768046005729,0.32415765355499293
38,75,0.0315226045517841,6,0.5678315033783784,0.5046909355444412,0.3127273860494328
38,76,0.030083835357543567,6,0.5717377533783784,0.5092138993853041,0.3241958317813489
38,77,0.028710735127645604,6,0.5676203547297297,0.5044185358895932,0.3185641067057542
38,78,0.02740030656906009,5,0.576171875,0.5097093623364086,0.3313100438123543
38,79,0.026149689192581947,5,0.5713682432432432,0.5040425800199362,0.32554567770963083
