Run,Iteration,Ratio,N_Variables,Accuracy,Kappa,Macro_F1
3,1,1.0,204,0.6721389358108109,0.6268823257934091,0.5251669150885804
3,2,0.954357540733128,204,0.686549831081081,0.6434434202054073,0.5681715127067339
3,3,0.9107983155541839,194,0.6675992398648649,0.6215891849412425,0.5137480945606745
3,4,0.8692272405361663,185,0.66796875,0.6220276156522474,0.5138475472956319
3,5,0.8295535716163387,177,0.6697107263513513,0.6239760404949322,0.5184280544392965
3,6,0.7916907065141517,169,0.655933277027027,0.6080375875842506,0.4860809731530927
3,7,0.7555559956901182,161,0.6680743243243243,0.621942607912706,0.5126779698938305
3,8,0.721070561932991,154,0.6646431587837838,0.6179572864873619,0.5131902184248801
3,9,0.6881591281814239,147,0.6690244932432432,0.6230418911580798,0.5276852427490563
3,10,0.656749853204277,140,0.6621621621621622,0.6151127165661195,0.5179573867277167
3,11,0.6267741747808766,133,0.6571473817567568,0.6092691234916954,0.49892716254373526
3,12,0.5981666600389132,127,0.6647487331081081,0.617888802494473,0.5232599778979459
3,13,0.5708648626232861,122,0.6609480574324325,0.6134281911959178,0.5140777389257631
3,14,0.5448091863841141,116,0.6619510135135135,0.6146780866880748,0.5188895872674452
3,15,0.5199427552863595,111,0.665065456081081,0.6181801338613826,0.5371392700737198
3,16,0.4962112892570966,106,0.6488070101351351,0.5992792978587491,0.4859629996338617
3,17,0.4735629856994175,101,0.6549303209459459,0.6063562630818904,0.5048389403846674
3,18,0.45194840641433354,96,0.6519742398648649,0.6029387931823061,0.5028359426051884
3,19,0.43132036968383947,92,0.6563555743243243,0.608103825330593,0.5190885993625296
3,20,0.41163384727957264,87,0.6557749155405406,0.6072637070944431,0.5269597111627552
3,21,0.3928458661722489,83,0.6540329391891891,0.6053473560270265,0.5119383515859186
3,22,0.3749154147273229,80,0.6538217905405406,0.6051080791958687,0.5138342089679716
3,23,0.35780335318210865,76,0.6633762668918919,0.6162577699130267,0.543644980218249
3,24,0.341472328208944,72,0.6675464527027027,0.6210869880010029,0.5567008114520111
3,25,0.3258866913779032,69,0.6696579391891891,0.6235268856255387,0.5458668926588366
3,26,0.3110124213410716,66,0.6653821790540541,0.6186423350731926,0.538124916636578
3,27,0.29681704956852045,63,0.6698690878378378,0.6238749995551451,0.5423855083534787
3,28,0.28326958947387604,60,0.6583614864864865,0.6107079411814668,0.5096236994016112
3,29,0.27034046877477114,57,0.6649070945945946,0.618315514922968,0.5352412323078458
3,30,0.2580014649405315,55,0.6708192567567568,0.6251313577695967,0.5502406607796115
3,31,0.24622564358619,52,0.666965793918919,0.620748486202934,0.5374340245348079
3,32,0.23498729967834794,50,0.6624788851351351,0.6157239724623227,0.5184871767972883
3,33,0.22426190142454666,47,0.6684438344594594,0.6225715761377215,0.5405227981874998
3,34,0.21402603672366552,45,0.6662267736486487,0.6199770932786252,0.5361325050586201
