Run,Iteration,Ratio,N_Variables,Accuracy,Kappa,Macro_F1
36,1,1.0,204,0.676097972972973,0.6313694878289827,0.5342402208117707
36,2,0.954357540733128,204,0.6866554054054054,0.6435239594522189,0.5691726425523642
36,3,0.9107983155541839,194,0.6797402871621622,0.6356225619671663,0.5398429895398371
36,4,0.8692272405361663,185,0.6696579391891891,0.6238007914721544,0.5309642184606687
36,5,0.8295535716163387,177,0.6683910472972973,0.6224057918280057,0.5182118032136838
36,6,0.7916907065141517,169,0.656566722972973,0.6087340971643408,0.49660463033056135
36,7,0.7555559956901182,161,0.6695523648648649,0.6236692596259552,0.5143569809837465
36,8,0.721070561932991,154,0.6698690878378378,0.6239564041255448,0.5333580307841633
36,9,0.6881591281814239,147,0.6608424831081081,0.6135924280710623,0.4983773714769922
36,10,0.656749853204277,140,0.6588365709459459,0.6112182479119501,0.505946595959813
36,11,0.6267741747808766,133,0.6655933277027027,0.6190423139086769,0.5272546575177489
36,12,0.5981666600389132,127,0.6615815033783784,0.6142709036748439,0.514987437417197
36,13,0.5708648626232861,122,0.6584670608108109,0.6107107520803453,0.5036495449431919
36,14,0.5448091863841141,116,0.6592588682432432,0.6115076681438736,0.5111929078839261
36,15,0.5199427552863595,111,0.6557221283783784,0.607378801035827,0.5004734039730577
36,16,0.4962112892570966,106,0.6615815033783784,0.6141213690476164,0.5147237813426484
36,17,0.4735629856994175,101,0.6532411317567568,0.6045256305647179,0.4972542101733489
36,18,0.45194840641433354,96,0.6512880067567568,0.6021665432349558,0.4938794941132712
36,19,0.43132036968383947,92,0.6586254222972973,0.610661841241678,0.5280936937981662
36,20,0.41163384727957264,87,0.6547719594594594,0.6062640174805207,0.5155646441472431
36,21,0.3928458661722489,83,0.6534522804054054,0.6047481619334723,0.5116950199765933
36,22,0.3749154147273229,80,0.6588893581081081,0.6109105183996579,0.5323839731539524
36,23,0.35780335318210865,76,0.662109375,0.6146954765588513,0.5320071054298483
36,24,0.341472328208944,72,0.666015625,0.6192627302603806,0.525489855805157
36,25,0.3258866913779032,69,0.6670713682432432,0.6207482503033066,0.5340405662343819
36,26,0.3110124213410716,66,0.6693412162162162,0.6232665315561177,0.5439299154184256
36,27,0.29681704956852045,63,0.6608424831081081,0.6134363467641171,0.5191610886487816
36,28,0.28326958947387604,60,0.6637985641891891,0.6170459035514002,0.5279516276234317
36,29,0.27034046877477114,57,0.6637985641891891,0.6169755223996283,0.5324113846172243
36,30,0.2580014649405315,55,0.6700274493243243,0.6242046217671156,0.5518173270185379
36,31,0.24622564358619,52,0.6725084459459459,0.6271787420598863,0.5575088950141283
36,32,0.23498729967834794,50,0.6681271114864865,0.6220926914558857,0.5439173560197526
36,33,0.22426190142454666,47,0.6678103885135135,0.6217037136345287,0.54119762414319
36,34,0.21402603672366552,45,0.6740392736486487,0.6290324912519425,0.5555966746776067
36,35,0.20425736206045553,43,0.6636402027027027,0.6170485129169403,0.518254154724236
36,36,0.19493455373265248,41,0.6667018581081081,0.620537877217934,0.5366885697879462
36,37,0.18603726130420398,39,0.6706608952702703,0.6251369148161658,0.5432405090160226
36,38,0.17754606318300636,37,0.6646431587837838,0.6182772367369818,0.5205453335862276
36,39,0.16944242422618255,36,0.6554054054054054,0.6075983164653914,0.4943642246282116
36,40,0.1617086552803589,34,0.6637985641891891,0.6171444165608952,0.5341729891175415
36,41,0.15432787456862446,32,0.6662795608108109,0.6200556497878609,0.5454121431241784
36,42,0.14728397083988307,31,0.6648543074324325,0.6183798216602623,0.5407129617946714
36,43,0.14056156820016055,30,0.6639569256756757,0.6172809649583673,0.5370411929245489
36,44,0.13414599254909704,28,0.6638513513513513,0.6171052292756185,0.5466408474426055
36,45,0.12802323954836076,27,0.6628483952702703,0.6159386156570879,0.5497019114892228
36,46,0.1221799440520617,26,0.6570418074324325,0.6091114376929281,0.5460822014294497
36,47,0.11660335093243673,24,0.6495988175675675,0.6004545498810921,0.5324832803122523
36,48,0.1112812872371222,23,0.643581081081081,0.5934385159129261,0.5152997903510332
36,49,0.10620213561723678,22,0.6481735641891891,0.5988809372557283,0.5233614776275384
36,50,0.10135480896827219,21,0.6557221283783784,0.6075538726888308,0.5462225037334498
36,51,0.09672872622843623,20,0.6444256756756757,0.5944497345565143,0.5183494990472859
36,52,0.09231378928161843,19,0.6452702702702703,0.5955105832247869,0.5053923178130851
36,53,0.0881003609145615,18,0.6247360641891891,0.571197006234283,0.4657744913605054
36,54,0.08407924378012192,17,0.6258445945945946,0.5725513538247176,0.46259096862842103
36,55,0.08024166032069831,17,0.626953125,0.5738669564091408,0.46873640615594225
36,56,0.07657923360800463,16,0.6210409628378378,0.5673441517600679,0.44196666382294586
36,57,0.07308396905736299,15,0.6407305743243243,0.5901781504925409,0.48997177110460205
36,58,0.06974823697660097,14,0.5978146114864865,0.5397177494862139,0.3800084511067679
36,59,0.06656475591146033,14,0.5956503378378378,0.5371309246051488,0.3780660295546284
36,60,0.0635265767511622,13,0.5994510135135135,0.5418032005393949,0.3820706648559834
36,61,0.06062706755943346,12,0.5930109797297297,0.5341167279723407,0.36841313980994134
36,62,0.05785989909788212,12,0.5977618243243243,0.5399051367463295,0.3795371203241288
36,63,0.05521903101012169,11,0.5835620777027027,0.52327678462543,0.3618556915260789
36,64,0.05269869863648607,11,0.5851984797297297,0.5251486733915336,0.36382785148957086
36,65,0.050293400430553095,10,0.5886296452702703,0.5282153161313012,0.371385803116538
36,66,0.04799788595000907,10,0.5906355574324325,0.5307074340408076,0.3751606437073058
36,67,0.045807144395639814,9,0.5893686655405406,0.529287227434355,0.3749729485383652
36,68,0.0437163936734301,9,0.5879434121621622,0.5274675776224937,0.37266122950784486
36,69,0.04172106995589601,8,0.5916913006756757,0.5322456175287766,0.38058973973384297
36,70,0.03981681771986371,8,0.5864653716216216,0.52589205118927,0.3664844962652374
36,71,0.03799948023894836,8,0.5876794763513513,0.5274936576992755,0.3696000367195159
36,72,0.03626509050997986,7,0.5884712837837838,0.5290294441392087,0.35957881462306684
36,73,0.03460986259356866,7,0.5854096283783784,0.5256389688391853,0.35647716884082625
36,74,0.03303018334990966,7,0.5872571790540541,0.5277228426400504,0.36213878519196685
36,75,0.0315226045517841,6,0.5886296452702703,0.5285339058768903,0.3547094110088266
36,76,0.030083835357543567,6,0.5906355574324325,0.5306233368217391,0.3564090334629289
36,77,0.028710735127645604,6,0.5842483108108109,0.522938368479239,0.34636546861434325
36,78,0.02740030656906009,5,0.5737436655405406,0.5116921447221972,0.3252196602276135
36,79,0.026149689192581947,5,0.5733213682432432,0.5110689305809489,0.3229786321104368
36,80,0.024956153068768163,5,0.5689400337837838,0.506125946977382,0.3200007150494691
36,81,0.02381709286886909,5,0.5619721283783784,0.49810496743873156,0.31151021097528697
36,82,0.022730022177746417,4,0.5612858952702703,0.4966267631178257,0.298199590337098
36,83,0.021692568066363528,4,0.5656672297297297,0.5018059957236838,0.30416050365016256
36,84,0.020702465912000683,4,0.5630278716216216,0.49858099592933036,0.2996500709826285
36,85,0.019757554454888377,4,0.5660367398648649,0.5022808324584183,0.30446835042283926
36,86,0.01885577108046814,4,0.5656144425675675,0.5016864772253555,0.30382963182898426
36,87,0.0179951473169824,3,0.5144108952702703,0.4393517860720154,0.2181448072582416
36,88,0.01717380453856566,3,0.5159945101351351,0.441216587506973,0.22011662948747013
36,89,0.01638994986445697,3,0.5206397804054054,0.44652236312751004,0.2231789317694401
36,90,0.01564187224538241,3,0.5121938344594594,0.4367957395279566,0.21634067613738733
36,91,0.01492793872856492,3,0.520481418918919,0.4463374534455189,0.22294323189574627
36,92,0.01424659089320804,3,0.5189505912162162,0.4445758468855011,0.22150617886007914
36,93,0.013596341448672998,2,0.3904666385135135,0.2804181879577782,0.11058607773610687
36,94,0.01297577098792345,2,0.38809121621621623,0.2772697144446067,0.10678861592519516
36,95,0.0123835248891509,2,0.38983319256756754,0.2795848433697251,0.10959099056667251
36,96,0.01181831035881753,2,0.38677153716216217,0.2755173079564226,0.10472197191022159
36,97,0.011278893609661946,2,0.38650760135135137,0.2751749572778338,0.10426495561629115
36,98,0.01076409716750757,2,0.3881440033783784,0.27733814805329715,0.10687682202541703
36,99,0.010272797300994951,2,0.3861908783783784,0.2746998154949717,0.1037650183265385
36,100,0.009803921568627453,2,0.3861908783783784,0.2747600273192006,0.10363761706883143
