Run,Iteration,Ratio,N_Variables,Accuracy,Kappa,Macro_F1
48,1,1.0,204,0.6749366554054054,0.630078718513198,0.5213368338367814
48,2,0.954357540733128,204,0.6804265202702703,0.6364999673811211,0.5315679177127342
48,3,0.9107983155541839,194,0.6771537162162162,0.6326091655935993,0.5236646718129208
48,4,0.8692272405361663,185,0.6652766047297297,0.6189073221833974,0.502702840900303
48,5,0.8295535716163387,177,0.6599978885135135,0.6126995986090702,0.4914587817038304
48,6,0.7916907065141517,169,0.6601034628378378,0.6127872956573504,0.5074529709830551
48,7,0.7555559956901182,161,0.663745777027027,0.6169002579803607,0.5034369273057513
48,8,0.721070561932991,154,0.6661739864864865,0.6196714510029369,0.5245043514512596
48,9,0.6881591281814239,147,0.6699746621621622,0.6241295213357381,0.5308833303738568
48,10,0.656749853204277,140,0.6672825168918919,0.620959661667194,0.533455292119996
48,11,0.6267741747808766,133,0.6674936655405406,0.6210777007455242,0.5350003954584583
48,12,0.5981666600389132,127,0.6727723817567568,0.6272550215658884,0.5380698333152402
48,13,0.5708648626232861,122,0.6639569256756757,0.6170204207826564,0.5178494819170611
48,14,0.5448091863841141,116,0.6636402027027027,0.6165848534866774,0.5295895128043411
48,15,0.5199427552863595,111,0.6606313344594594,0.6131720607144437,0.5151802062943299
48,16,0.4962112892570966,106,0.6557749155405406,0.6074449583480789,0.5006733423587724
48,17,0.4735629856994175,101,0.6607896959459459,0.613178817560597,0.5243752620015726
48,18,0.45194840641433354,96,0.6620565878378378,0.6145880745680523,0.5343337720209356
48,19,0.43132036968383947,92,0.6567250844594594,0.608474980940966,0.5129940236281043
48,20,0.41163384727957264,87,0.6527660472972973,0.6039741203470759,0.502784175757928
48,21,0.3928458661722489,83,0.6517103040540541,0.6027577673907154,0.5038714721849914
48,22,0.3749154147273229,80,0.6618454391891891,0.6142417350283469,0.5213089236219871
48,23,0.35780335318210865,76,0.6576752533783784,0.6094964861758169,0.5248923733689144
48,24,0.341472328208944,72,0.6610008445945946,0.6134311651367987,0.5230532893645423
48,25,0.3258866913779032,69,0.6597339527027027,0.6120347136679467,0.524249541301341
48,26,0.3110124213410716,66,0.6634818412162162,0.61645520851988,0.5327584184839436
48,27,0.29681704956852045,63,0.6627956081081081,0.615617657019075,0.5330188127836919
48,28,0.28326958947387604,60,0.6644320101351351,0.6177752017174599,0.5252919976702205
48,29,0.27034046877477114,57,0.6667018581081081,0.6204770301447917,0.539024183236883
48,30,0.2580014649405315,55,0.6722445101351351,0.6268319012004959,0.557167231425376
48,31,0.24622564358619,52,0.6687605574324325,0.6228653479172463,0.5421195133265699
48,32,0.23498729967834794,50,0.6584142736486487,0.6109663084244398,0.5012148857767159
48,33,0.22426190142454666,47,0.6682326858108109,0.6223894743166778,0.5422686470948914
48,34,0.21402603672366552,45,0.6717694256756757,0.6264430116598514,0.5397208295027416
48,35,0.20425736206045553,43,0.6680215371621622,0.6221444110224672,0.5401644037879987
48,36,0.19493455373265248,41,0.6711359797297297,0.6257091862757391,0.5468008961879405
48,37,0.18603726130420398,39,0.6632179054054054,0.6165726830351466,0.5288656605194209
48,38,0.17754606318300636,37,0.6645375844594594,0.6180691059688415,0.5347326834108219
48,39,0.16944242422618255,36,0.666332347972973,0.6201234240621405,0.5373575327370946
48,40,0.1617086552803589,34,0.6646959459459459,0.6181410178058508,0.5372486142611539
48,41,0.15432787456862446,32,0.6622149493243243,0.6154987125547342,0.5167112337623754
48,42,0.14728397083988307,31,0.6652238175675675,0.6189948721077702,0.5258960420634945
48,43,0.14056156820016055,30,0.6663851351351351,0.620117587688833,0.5475395150481677
48,44,0.13414599254909704,28,0.6673353040540541,0.6211410975473226,0.5624029625553997
48,45,0.12802323954836076,27,0.6635346283783784,0.6167140711214614,0.5527834991124716
48,46,0.1221799440520617,26,0.6639041385135135,0.6170704262352948,0.5534755844619703
48,47,0.11660335093243673,24,0.6666490709459459,0.6201861125308861,0.5689963359108035
48,48,0.1112812872371222,23,0.6648543074324325,0.6181477084339537,0.5581059509827244
48,49,0.10620213561723678,22,0.6593644425675675,0.6119054111785751,0.5400353431450059
48,50,0.10135480896827219,21,0.6568306587837838,0.6089357418656041,0.5182554605206756
48,51,0.09672872622843623,20,0.6219383445945946,0.5680137216314376,0.4389670198846998
48,52,0.09231378928161843,19,0.6319151182432432,0.579620767440278,0.4536953611425518
48,53,0.0881003609145615,18,0.6293813344594594,0.5763952047960357,0.46303044970687623
48,54,0.08407924378012192,17,0.6262668918918919,0.5728678784578212,0.44314783883374015
48,55,0.08024166032069831,17,0.6277449324324325,0.5746089462061807,0.44986401574247636
48,56,0.07657923360800463,16,0.6276393581081081,0.574425300884895,0.4492675634494444
48,57,0.07308396905736299,15,0.6255278716216216,0.5718548200358485,0.4463754249443845
48,58,0.06974823697660097,14,0.5955447635135135,0.5364737378514586,0.37588723851250627
48,59,0.06656475591146033,14,0.5955975506756757,0.5365952922118877,0.37704922670002783
48,60,0.0635265767511622,13,0.5979201858108109,0.5393843497163606,0.3776577387123474
48,61,0.06062706755943346,12,0.596019847972973,0.5365211356704072,0.3734773947986492
